instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,season,weathersit,day_type,usage_category
184,2011-01-08,1,0,1,22,0,6,0,1,4.92,0.1061,36.0,26.0027,1,33,34,spring,Clear Cloudy,Weekend,Low Usage
185,2011-01-08,1,0,1,23,0,6,0,1,4.1000000000000005,0.0606,39.0,30.002599999999997,0,22,22,spring,Clear Cloudy,Weekend,Low Usage
186,2011-01-09,1,0,1,0,0,0,0,1,4.1000000000000005,0.0758,42.0,26.0027,1,24,25,spring,Clear Cloudy,Weekend,Low Usage
187,2011-01-09,1,0,1,1,0,0,0,1,4.1000000000000005,0.0606,42.0,31.0009,0,12,12,spring,Clear Cloudy,Weekend,Low Usage
188,2011-01-09,1,0,1,2,0,0,0,1,4.1000000000000005,0.0606,46.0,31.0009,0,11,11,spring,Clear Cloudy,Weekend,Low Usage
189,2011-01-09,1,0,1,3,0,0,0,1,4.1000000000000005,0.0758,46.0,27.999299999999998,0,4,4,spring,Clear Cloudy,Weekend,Low Usage
190,2011-01-09,1,0,1,4,0,0,0,1,3.2800000000000002,0.0909,53.0,12.998000000000001,0,1,1,spring,Clear Cloudy,Weekend,Low Usage
191,2011-01-09,1,0,1,5,0,0,0,1,3.2800000000000002,0.0909,53.0,12.998000000000001,0,1,1,spring,Clear Cloudy,Weekend,Low Usage
192,2011-01-09,1,0,1,6,0,0,0,1,4.1000000000000005,0.0909,49.0,19.0012,0,1,1,spring,Clear Cloudy,Weekend,Low Usage
193,2011-01-09,1,0,1,7,0,0,0,1,3.2800000000000002,0.0909,53.0,12.998000000000001,1,5,6,spring,Clear Cloudy,Weekend,Low Usage
194,2011-01-09,1,0,1,8,0,0,0,1,4.1000000000000005,0.0909,49.0,19.0012,0,10,10,spring,Clear Cloudy,Weekend,Low Usage
195,2011-01-09,1,0,1,9,0,0,0,1,4.92,0.0758,46.0,35.0008,0,19,19,spring,Clear Cloudy,Weekend,Low Usage
196,2011-01-09,1,0,1,10,0,0,0,1,5.74,0.1061,43.0,26.0027,0,49,49,spring,Clear Cloudy,Weekend,Medium Usage
197,2011-01-09,1,0,1,11,0,0,0,1,6.5600000000000005,0.1212,40.0,35.0008,2,47,49,spring,Clear Cloudy,Weekend,Medium Usage
198,2011-01-09,1,0,1,12,0,0,0,1,7.38,0.1364,37.0,30.002599999999997,4,79,83,spring,Clear Cloudy,Weekend,Medium Usage
199,2011-01-09,1,0,1,13,0,0,0,1,8.200000000000001,0.1667,34.0,30.002599999999997,6,69,75,spring,Clear Cloudy,Weekend,Medium Usage
200,2011-01-09,1,0,1,14,0,0,0,1,9.02,0.1818,32.0,31.0009,8,64,72,spring,Clear Cloudy,Weekend,Medium Usage
201,2011-01-09,1,0,1,15,0,0,0,1,9.02,0.197,35.0,23.9994,5,77,82,spring,Clear Cloudy,Weekend,Medium Usage
202,2011-01-09,1,0,1,16,0,0,0,1,8.200000000000001,0.1667,34.0,30.002599999999997,13,79,92,spring,Clear Cloudy,Weekend,Medium Usage
203,2011-01-09,1,0,1,17,0,0,0,1,7.38,0.1515,37.0,26.0027,3,59,62,spring,Clear Cloudy,Weekend,Medium Usage
204,2011-01-09,1,0,1,18,0,0,0,1,6.5600000000000005,0.1364,40.0,22.0028,4,44,48,spring,Clear Cloudy,Weekend,Medium Usage
205,2011-01-09,1,0,1,19,0,0,0,1,6.5600000000000005,0.1364,43.0,22.0028,1,40,41,spring,Clear Cloudy,Weekend,Medium Usage
206,2011-01-09,1,0,1,20,0,0,0,1,5.74,0.1212,46.0,16.997899999999998,0,38,38,spring,Clear Cloudy,Weekend,Low Usage
207,2011-01-09,1,0,1,21,0,0,0,1,5.74,0.1061,46.0,27.999299999999998,1,19,20,spring,Clear Cloudy,Weekend,Low Usage
208,2011-01-09,1,0,1,22,0,0,0,1,5.74,0.1212,46.0,19.999499999999998,5,10,15,spring,Clear Cloudy,Weekend,Low Usage
209,2011-01-09,1,0,1,23,0,0,0,1,4.92,0.1364,50.0,12.998000000000001,0,6,6,spring,Clear Cloudy,Weekend,Low Usage
210,2011-01-10,1,0,1,0,0,1,1,1,4.92,0.1212,50.0,19.0012,2,3,5,spring,Clear Cloudy,Workday,Low Usage
211,2011-01-10,1,0,1,1,0,1,1,1,4.92,0.1212,50.0,19.0012,1,0,1,spring,Clear Cloudy,Workday,Low Usage
212,2011-01-10,1,0,1,2,0,1,1,1,4.92,0.1212,50.0,15.001299999999999,0,3,3,spring,Clear Cloudy,Workday,Low Usage
213,2011-01-10,1,0,1,3,0,1,1,1,4.92,0.1212,50.0,15.001299999999999,0,1,1,spring,Clear Cloudy,Workday,Low Usage
214,2011-01-10,1,0,1,4,0,1,1,1,4.1000000000000005,0.1212,54.0,8.9981,1,2,3,spring,Clear Cloudy,Workday,Low Usage
215,2011-01-10,1,0,1,5,0,1,1,1,4.1000000000000005,0.1061,54.0,16.997899999999998,0,3,3,spring,Clear Cloudy,Workday,Low Usage
216,2011-01-10,1,0,1,6,0,1,1,1,4.92,0.1212,50.0,19.0012,0,31,31,spring,Clear Cloudy,Workday,Low Usage
217,2011-01-10,1,0,1,7,0,1,1,1,4.92,0.1212,50.0,15.001299999999999,2,75,77,spring,Clear Cloudy,Workday,Medium Usage
218,2011-01-10,1,0,1,8,0,1,1,2,4.92,0.1212,50.0,19.0012,4,184,188,spring,Mist Cloudy,Workday,Medium Usage
219,2011-01-10,1,0,1,9,0,1,1,2,5.74,0.1212,50.0,16.997899999999998,2,92,94,spring,Mist Cloudy,Workday,Medium Usage
220,2011-01-10,1,0,1,10,0,1,1,2,5.74,0.1212,50.0,19.999499999999998,0,31,31,spring,Mist Cloudy,Workday,Low Usage
221,2011-01-10,1,0,1,11,0,1,1,2,6.5600000000000005,0.1364,47.0,19.0012,2,28,30,spring,Mist Cloudy,Workday,Low Usage
222,2011-01-10,1,0,1,12,0,1,1,2,8.200000000000001,0.1818,40.0,19.0012,5,47,52,spring,Mist Cloudy,Workday,Medium Usage
223,2011-01-10,1,0,1,13,0,1,1,2,8.200000000000001,0.1818,40.0,19.0012,4,50,54,spring,Mist Cloudy,Workday,Medium Usage
224,2011-01-10,1,0,1,14,0,1,1,2,8.200000000000001,0.197,40.0,15.001299999999999,0,47,47,spring,Mist Cloudy,Workday,Medium Usage
225,2011-01-10,1,0,1,15,0,1,1,2,8.200000000000001,0.197,40.0,15.001299999999999,2,43,45,spring,Mist Cloudy,Workday,Medium Usage
226,2011-01-10,1,0,1,16,0,1,1,1,8.200000000000001,0.2121,40.0,8.9981,4,70,74,spring,Clear Cloudy,Workday,Medium Usage
227,2011-01-10,1,0,1,17,0,1,1,1,8.200000000000001,0.2273,40.0,7.0015,4,174,178,spring,Clear Cloudy,Workday,Medium Usage
228,2011-01-10,1,0,1,18,0,1,1,1,8.200000000000001,0.197,40.0,15.001299999999999,1,154,155,spring,Clear Cloudy,Workday,Medium Usage
229,2011-01-10,1,0,1,19,0,1,1,1,6.5600000000000005,0.1667,47.0,11.0014,3,92,95,spring,Clear Cloudy,Workday,Medium Usage
230,2011-01-10,1,0,1,20,0,1,1,1,6.5600000000000005,0.1667,50.0,11.0014,1,73,74,spring,Clear Cloudy,Workday,Medium Usage
231,2011-01-10,1,0,1,21,0,1,1,1,5.74,0.1364,59.0,12.998000000000001,1,37,38,spring,Clear Cloudy,Workday,Low Usage
232,2011-01-10,1,0,1,22,0,1,1,1,5.74,0.1515,59.0,11.0014,2,22,24,spring,Clear Cloudy,Workday,Low Usage
233,2011-01-10,1,0,1,23,0,1,1,1,5.74,0.1515,59.0,11.0014,0,18,18,spring,Clear Cloudy,Workday,Low Usage
234,2011-01-11,1,0,1,0,0,2,1,1,5.74,0.1667,59.0,7.0015,2,10,12,spring,Clear Cloudy,Workday,Low Usage
235,2011-01-11,1,0,1,1,0,2,1,1,5.74,0.1515,59.0,11.0014,0,3,3,spring,Clear Cloudy,Workday,Low Usage
236,2011-01-11,1,0,1,2,0,2,1,2,6.5600000000000005,0.1515,55.00000000000001,12.998000000000001,0,3,3,spring,Mist Cloudy,Workday,Low Usage
237,2011-01-11,1,0,1,5,0,2,1,2,6.5600000000000005,0.1818,55.00000000000001,8.9981,0,6,6,spring,Mist Cloudy,Workday,Low Usage
238,2011-01-11,1,0,1,6,0,2,1,2,6.5600000000000005,0.1818,55.00000000000001,8.9981,0,27,27,spring,Mist Cloudy,Workday,Low Usage
239,2011-01-11,1,0,1,7,0,2,1,2,6.5600000000000005,0.2273,55.00000000000001,0.0,2,97,99,spring,Mist Cloudy,Workday,Medium Usage
240,2011-01-11,1,0,1,8,0,2,1,2,7.38,0.2121,51.0,6.0032,3,214,217,spring,Mist Cloudy,Workday,Medium Usage
241,2011-01-11,1,0,1,9,0,2,1,2,7.38,0.197,51.0,11.0014,3,127,130,spring,Mist Cloudy,Workday,Medium Usage
242,2011-01-11,1,0,1,10,0,2,1,2,8.200000000000001,0.2121,51.0,11.0014,3,51,54,spring,Mist Cloudy,Workday,Medium Usage
243,2011-01-11,1,0,1,11,0,2,1,2,8.200000000000001,0.2121,47.0,8.9981,4,31,35,spring,Mist Cloudy,Workday,Low Usage
244,2011-01-11,1,0,1,12,0,2,1,2,8.200000000000001,0.2273,51.0,7.0015,2,55,57,spring,Mist Cloudy,Workday,Medium Usage
245,2011-01-11,1,0,1,13,0,2,1,2,8.200000000000001,0.2273,59.0,6.0032,6,46,52,spring,Mist Cloudy,Workday,Medium Usage
246,2011-01-11,1,0,1,14,0,2,1,2,8.200000000000001,0.2273,59.0,6.0032,3,60,63,spring,Mist Cloudy,Workday,Medium Usage
247,2011-01-11,1,0,1,15,0,2,1,2,6.5600000000000005,0.197,80.0,6.0032,2,45,47,spring,Mist Cloudy,Workday,Medium Usage
248,2011-01-11,1,0,1,16,0,2,1,2,6.5600000000000005,0.1515,86.0,15.001299999999999,4,72,76,spring,Mist Cloudy,Workday,Medium Usage
249,2011-01-11,1,0,1,17,0,2,1,2,6.5600000000000005,0.1515,86.0,15.001299999999999,6,130,136,spring,Mist Cloudy,Workday,Medium Usage
250,2011-01-11,1,0,1,18,0,2,1,3,6.5600000000000005,0.1818,93.0,7.0015,1,94,95,spring,Light Rain/Snow,Workday,Medium Usage
251,2011-01-11,1,0,1,19,0,2,1,3,6.5600000000000005,0.2273,93.0,0.0,0,51,51,spring,Light Rain/Snow,Workday,Medium Usage
252,2011-01-11,1,0,1,20,0,2,1,3,6.5600000000000005,0.1515,93.0,12.998000000000001,0,32,32,spring,Light Rain/Snow,Workday,Low Usage
253,2011-01-11,1,0,1,21,0,2,1,3,6.5600000000000005,0.197,86.0,6.0032,0,20,20,spring,Light Rain/Snow,Workday,Low Usage
254,2011-01-11,1,0,1,22,0,2,1,3,6.5600000000000005,0.1818,93.0,7.0015,1,28,29,spring,Light Rain/Snow,Workday,Low Usage
255,2011-01-11,1,0,1,23,0,2,1,3,6.5600000000000005,0.197,93.0,6.0032,1,18,19,spring,Light Rain/Snow,Workday,Low Usage
256,2011-01-12,1,0,1,0,0,3,1,2,6.5600000000000005,0.197,86.0,6.0032,0,7,7,spring,Mist Cloudy,Workday,Low Usage
257,2011-01-12,1,0,1,1,0,3,1,2,6.5600000000000005,0.1818,86.0,7.0015,0,6,6,spring,Mist Cloudy,Workday,Low Usage
258,2011-01-12,1,0,1,2,0,3,1,1,5.74,0.1515,86.0,8.9981,0,1,1,spring,Clear Cloudy,Workday,Low Usage
259,2011-01-12,1,0,1,5,0,3,1,1,5.74,0.1515,86.0,11.0014,0,5,5,spring,Clear Cloudy,Workday,Low Usage
260,2011-01-12,1,0,1,6,0,3,1,1,4.92,0.1515,93.0,8.9981,0,16,16,spring,Clear Cloudy,Workday,Low Usage
261,2011-01-12,1,0,1,7,0,3,1,1,5.74,0.1515,69.0,8.9981,0,54,54,spring,Clear Cloudy,Workday,Medium Usage
262,2011-01-12,1,0,1,8,0,3,1,1,6.5600000000000005,0.1667,59.0,11.0014,3,125,128,spring,Clear Cloudy,Workday,Medium Usage
263,2011-01-12,1,0,1,9,0,3,1,1,6.5600000000000005,0.1364,59.0,22.0028,3,78,81,spring,Clear Cloudy,Workday,Medium Usage
264,2011-01-12,1,0,1,10,0,3,1,1,7.38,0.1818,55.00000000000001,15.001299999999999,0,39,39,spring,Clear Cloudy,Workday,Low Usage
265,2011-01-12,1,0,1,11,0,3,1,1,8.200000000000001,0.1818,51.0,26.0027,3,32,35,spring,Clear Cloudy,Workday,Low Usage
266,2011-01-12,1,0,1,12,0,3,1,1,8.200000000000001,0.1515,47.0,39.000699999999995,3,52,55,spring,Clear Cloudy,Workday,Medium Usage
267,2011-01-12,1,0,1,13,0,3,1,1,9.02,0.197,44.0,23.9994,0,49,49,spring,Clear Cloudy,Workday,Medium Usage
268,2011-01-12,1,0,1,14,0,3,1,1,8.200000000000001,0.1818,47.0,22.0028,0,44,44,spring,Clear Cloudy,Workday,Medium Usage
269,2011-01-12,1,0,1,15,0,3,1,1,8.200000000000001,0.1667,47.0,27.999299999999998,1,48,49,spring,Clear Cloudy,Workday,Medium Usage
270,2011-01-12,1,0,1,16,0,3,1,1,9.02,0.197,44.0,22.0028,5,63,68,spring,Clear Cloudy,Workday,Medium Usage
271,2011-01-12,1,0,1,17,0,3,1,1,8.200000000000001,0.1818,47.0,23.9994,0,139,139,spring,Clear Cloudy,Workday,Medium Usage
272,2011-01-12,1,0,1,18,0,3,1,1,8.200000000000001,0.1515,47.0,35.0008,2,135,137,spring,Clear Cloudy,Workday,Medium Usage
273,2011-01-12,1,0,1,19,0,3,1,1,7.38,0.1515,47.0,27.999299999999998,1,82,83,spring,Clear Cloudy,Workday,Medium Usage
274,2011-01-12,1,0,1,20,0,3,1,1,6.5600000000000005,0.1364,50.0,22.0028,2,54,56,spring,Clear Cloudy,Workday,Medium Usage
275,2011-01-12,1,0,1,21,0,3,1,1,6.5600000000000005,0.1364,55.00000000000001,22.0028,0,57,57,spring,Clear Cloudy,Workday,Medium Usage
276,2011-01-12,1,0,1,22,0,3,1,1,6.5600000000000005,0.1212,55.00000000000001,30.002599999999997,1,32,33,spring,Clear Cloudy,Workday,Low Usage
277,2011-01-12,1,0,1,23,0,3,1,1,5.74,0.1061,59.0,27.999299999999998,1,19,20,spring,Clear Cloudy,Workday,Low Usage
278,2011-01-13,1,0,1,0,0,4,1,1,5.74,0.1212,59.0,19.0012,1,6,7,spring,Clear Cloudy,Workday,Low Usage
279,2011-01-13,1,0,1,1,0,4,1,1,5.74,0.1212,50.0,19.0012,0,2,2,spring,Clear Cloudy,Workday,Low Usage
280,2011-01-13,1,0,1,2,0,4,1,1,5.74,0.1212,50.0,23.9994,0,2,2,spring,Clear Cloudy,Workday,Low Usage
281,2011-01-13,1,0,1,3,0,4,1,1,5.74,0.1212,50.0,22.0028,0,3,3,spring,Clear Cloudy,Workday,Low Usage
282,2011-01-13,1,0,1,4,0,4,1,1,5.74,0.1212,50.0,16.997899999999998,0,4,4,spring,Clear Cloudy,Workday,Low Usage
283,2011-01-13,1,0,1,5,0,4,1,1,5.74,0.1212,50.0,19.999499999999998,0,3,3,spring,Clear Cloudy,Workday,Low Usage
284,2011-01-13,1,0,1,6,0,4,1,1,4.92,0.1515,54.0,8.9981,0,28,28,spring,Clear Cloudy,Workday,Low Usage
285,2011-01-13,1,0,1,7,0,4,1,1,4.92,0.1515,54.0,8.9981,0,72,72,spring,Clear Cloudy,Workday,Medium Usage
286,2011-01-13,1,0,1,8,0,4,1,1,5.74,0.1364,50.0,12.998000000000001,5,197,202,spring,Clear Cloudy,Workday,Medium Usage
287,2011-01-13,1,0,1,9,0,4,1,1,5.74,0.1212,50.0,22.0028,2,137,139,spring,Clear Cloudy,Workday,Medium Usage
288,2011-01-13,1,0,1,10,0,4,1,2,6.5600000000000005,0.1364,50.0,23.9994,2,36,38,spring,Mist Cloudy,Workday,Low Usage
289,2011-01-13,1,0,1,11,0,4,1,2,8.200000000000001,0.1667,44.0,30.002599999999997,4,33,37,spring,Mist Cloudy,Workday,Low Usage
290,2011-01-13,1,0,1,12,0,4,1,1,8.200000000000001,0.1667,44.0,27.999299999999998,3,49,52,spring,Clear Cloudy,Workday,Medium Usage
291,2011-01-13,1,0,1,13,0,4,1,1,9.02,0.197,41.0,30.002599999999997,2,81,83,spring,Clear Cloudy,Workday,Medium Usage
292,2011-01-13,1,0,1,14,0,4,1,1,9.02,0.197,41.0,26.0027,3,39,42,spring,Clear Cloudy,Workday,Medium Usage
293,2011-01-13,1,0,1,15,0,4,1,1,9.84,0.2121,38.0,19.999499999999998,5,55,60,spring,Clear Cloudy,Workday,Medium Usage
294,2011-01-13,1,0,1,16,0,4,1,1,9.84,0.2121,38.0,23.9994,2,76,78,spring,Clear Cloudy,Workday,Medium Usage
295,2011-01-13,1,0,1,17,0,4,1,1,8.200000000000001,0.1818,40.0,19.0012,4,158,162,spring,Clear Cloudy,Workday,Medium Usage
296,2011-01-13,1,0,1,18,0,4,1,1,8.200000000000001,0.1818,40.0,22.0028,3,141,144,spring,Clear Cloudy,Workday,Medium Usage
297,2011-01-13,1,0,1,19,0,4,1,1,6.5600000000000005,0.1515,47.0,16.997899999999998,1,98,99,spring,Clear Cloudy,Workday,Medium Usage
298,2011-01-13,1,0,1,20,0,4,1,1,6.5600000000000005,0.1515,47.0,15.001299999999999,0,64,64,spring,Clear Cloudy,Workday,Medium Usage
299,2011-01-13,1,0,1,21,0,4,1,1,5.74,0.1212,46.0,19.999499999999998,0,40,40,spring,Clear Cloudy,Workday,Low Usage
300,2011-01-13,1,0,1,22,0,4,1,1,5.74,0.1212,46.0,22.0028,0,30,30,spring,Clear Cloudy,Workday,Low Usage
301,2011-01-13,1,0,1,23,0,4,1,1,4.92,0.1364,50.0,12.998000000000001,1,14,15,spring,Clear Cloudy,Workday,Low Usage
302,2011-01-14,1,0,1,0,0,5,1,1,4.92,0.1364,50.0,12.998000000000001,0,14,14,spring,Clear Cloudy,Workday,Low Usage
303,2011-01-14,1,0,1,1,0,5,1,1,4.1000000000000005,0.1212,54.0,11.0014,0,5,5,spring,Clear Cloudy,Workday,Low Usage
304,2011-01-14,1,0,1,2,0,5,1,1,4.1000000000000005,0.1212,54.0,8.9981,0,1,1,spring,Clear Cloudy,Workday,Low Usage
305,2011-01-14,1,0,1,3,0,5,1,1,4.1000000000000005,0.1364,54.0,7.0015,0,1,1,spring,Clear Cloudy,Workday,Low Usage
306,2011-01-14,1,0,1,5,0,5,1,1,4.1000000000000005,0.1364,54.0,6.0032,0,8,8,spring,Clear Cloudy,Workday,Low Usage
307,2011-01-14,1,0,1,6,0,5,1,1,4.1000000000000005,0.1818,54.0,0.0,0,17,17,spring,Clear Cloudy,Workday,Low Usage
308,2011-01-14,1,0,1,7,0,5,1,1,4.1000000000000005,0.1212,74.0,11.0014,0,70,70,spring,Clear Cloudy,Workday,Medium Usage
309,2011-01-14,1,0,1,8,0,5,1,1,4.92,0.1667,68.0,0.0,2,156,158,spring,Clear Cloudy,Workday,Medium Usage
310,2011-01-14,1,0,1,9,0,5,1,1,5.74,0.1515,69.0,8.9981,0,117,117,spring,Clear Cloudy,Workday,Medium Usage
311,2011-01-14,1,0,1,10,0,5,1,1,7.38,0.1818,55.00000000000001,12.998000000000001,4,40,44,spring,Clear Cloudy,Workday,Medium Usage
312,2011-01-14,1,0,1,11,0,5,1,1,7.38,0.1667,51.0,19.0012,6,47,53,spring,Clear Cloudy,Workday,Medium Usage
313,2011-01-14,1,0,1,12,0,5,1,1,8.200000000000001,0.197,44.0,16.997899999999998,2,59,61,spring,Clear Cloudy,Workday,Medium Usage
314,2011-01-14,1,0,1,13,0,5,1,1,9.02,0.197,37.0,26.0027,4,73,77,spring,Clear Cloudy,Workday,Medium Usage
315,2011-01-14,1,0,1,14,0,5,1,1,9.02,0.2121,41.0,19.0012,5,59,64,spring,Clear Cloudy,Workday,Medium Usage
316,2011-01-14,1,0,1,15,0,5,1,1,9.84,0.2424,38.0,11.0014,9,59,68,spring,Clear Cloudy,Workday,Medium Usage
317,2011-01-14,1,0,1,16,0,5,1,1,9.02,0.2424,41.0,7.0015,3,87,90,spring,Clear Cloudy,Workday,Medium Usage
318,2011-01-14,1,0,1,17,0,5,1,1,9.02,0.2273,41.0,11.0014,4,155,159,spring,Clear Cloudy,Workday,Medium Usage
319,2011-01-14,1,0,1,18,0,5,1,1,8.200000000000001,0.2576,47.0,0.0,5,134,139,spring,Clear Cloudy,Workday,Medium Usage
320,2011-01-14,1,0,1,19,0,5,1,1,6.5600000000000005,0.197,59.0,6.0032,3,89,92,spring,Clear Cloudy,Workday,Medium Usage
321,2011-01-14,1,0,1,20,0,5,1,1,7.38,0.2424,59.0,0.0,0,68,68,spring,Clear Cloudy,Workday,Medium Usage
322,2011-01-14,1,0,1,21,0,5,1,1,6.5600000000000005,0.2273,69.0,0.0,4,48,52,spring,Clear Cloudy,Workday,Medium Usage
323,2011-01-14,1,0,1,22,0,5,1,2,6.5600000000000005,0.2273,69.0,0.0,2,34,36,spring,Mist Cloudy,Workday,Low Usage
324,2011-01-14,1,0,1,23,0,5,1,2,7.38,0.2424,55.00000000000001,0.0,1,26,27,spring,Mist Cloudy,Workday,Low Usage
325,2011-01-15,1,0,1,0,0,6,0,1,7.38,0.2424,55.00000000000001,0.0,3,25,28,spring,Clear Cloudy,Weekend,Low Usage
326,2011-01-15,1,0,1,1,0,6,0,2,6.5600000000000005,0.197,59.0,6.0032,2,18,20,spring,Mist Cloudy,Weekend,Low Usage
327,2011-01-15,1,0,1,2,0,6,0,2,6.5600000000000005,0.197,59.0,6.0032,0,12,12,spring,Mist Cloudy,Weekend,Low Usage
328,2011-01-15,1,0,1,3,0,6,0,2,6.5600000000000005,0.2273,59.0,0.0,1,7,8,spring,Mist Cloudy,Weekend,Low Usage
329,2011-01-15,1,0,1,4,0,6,0,2,6.5600000000000005,0.2273,59.0,0.0,0,5,5,spring,Mist Cloudy,Weekend,Low Usage
330,2011-01-15,1,0,1,5,0,6,0,1,6.5600000000000005,0.2273,59.0,0.0,0,1,1,spring,Clear Cloudy,Weekend,Low Usage
331,2011-01-15,1,0,1,6,0,6,0,1,5.74,0.1667,63.0,7.0015,1,2,3,spring,Clear Cloudy,Weekend,Low Usage
332,2011-01-15,1,0,1,7,0,6,0,1,5.74,0.2121,63.0,0.0,1,9,10,spring,Clear Cloudy,Weekend,Low Usage
333,2011-01-15,1,0,1,8,0,6,0,1,5.74,0.1515,63.0,8.9981,1,22,23,spring,Clear Cloudy,Weekend,Low Usage
334,2011-01-15,1,0,1,9,0,6,0,1,6.5600000000000005,0.1818,64.0,8.9981,2,31,33,spring,Clear Cloudy,Weekend,Low Usage
335,2011-01-15,1,0,1,10,0,6,0,1,7.38,0.197,59.0,11.0014,2,57,59,spring,Clear Cloudy,Weekend,Medium Usage
336,2011-01-15,1,0,1,11,0,6,0,1,8.200000000000001,0.197,55.00000000000001,15.001299999999999,18,54,72,spring,Clear Cloudy,Weekend,Medium Usage
337,2011-01-15,1,0,1,12,0,6,0,1,9.84,0.2273,48.0,15.001299999999999,15,74,89,spring,Clear Cloudy,Weekend,Medium Usage
338,2011-01-15,1,0,1,13,0,6,0,1,11.48,0.2576,38.0,19.999499999999998,21,80,101,spring,Clear Cloudy,Weekend,Medium Usage
339,2011-01-15,1,0,1,14,0,6,0,1,12.299999999999999,0.2879,39.0,19.0012,26,92,118,spring,Clear Cloudy,Weekend,Medium Usage
340,2011-01-15,1,0,1,15,0,6,0,2,13.120000000000001,0.3182,36.0,12.998000000000001,21,108,129,spring,Mist Cloudy,Weekend,Medium Usage
341,2011-01-15,1,0,1,16,0,6,0,2,13.940000000000001,0.3333,34.0,12.998000000000001,33,95,128,spring,Mist Cloudy,Weekend,Medium Usage
342,2011-01-15,1,0,1,17,0,6,0,2,13.120000000000001,0.303,36.0,19.0012,29,54,83,spring,Mist Cloudy,Weekend,Medium Usage
343,2011-01-15,1,0,1,18,0,6,0,2,12.299999999999999,0.2879,45.0,16.997899999999998,15,69,84,spring,Mist Cloudy,Weekend,Medium Usage
344,2011-01-15,1,0,1,19,0,6,0,2,13.120000000000001,0.303,39.0,16.997899999999998,14,60,74,spring,Mist Cloudy,Weekend,Medium Usage
345,2011-01-15,1,0,1,20,0,6,0,2,13.120000000000001,0.303,39.0,16.997899999999998,6,35,41,spring,Mist Cloudy,Weekend,Medium Usage
346,2011-01-15,1,0,1,21,0,6,0,2,13.120000000000001,0.303,39.0,15.001299999999999,6,51,57,spring,Mist Cloudy,Weekend,Medium Usage
347,2011-01-15,1,0,1,22,0,6,0,2,12.299999999999999,0.3182,42.0,7.0015,0,26,26,spring,Mist Cloudy,Weekend,Low Usage
348,2011-01-15,1,0,1,23,0,6,0,1,12.299999999999999,0.2879,45.0,19.0012,5,39,44,spring,Clear Cloudy,Weekend,Medium Usage
349,2011-01-16,1,0,1,0,0,0,0,1,10.66,0.303,56.00000000000001,0.0,6,33,39,spring,Clear Cloudy,Weekend,Low Usage
350,2011-01-16,1,0,1,1,0,0,0,1,10.66,0.2727,56.00000000000001,8.9981,4,19,23,spring,Clear Cloudy,Weekend,Low Usage
351,2011-01-16,1,0,1,2,0,0,0,1,10.66,0.2879,56.00000000000001,6.0032,3,13,16,spring,Clear Cloudy,Weekend,Low Usage
352,2011-01-16,1,0,1,3,0,0,0,1,9.02,0.2727,69.0,0.0,9,6,15,spring,Clear Cloudy,Weekend,Low Usage
353,2011-01-16,1,0,1,4,0,0,0,1,10.66,0.2576,56.00000000000001,11.0014,0,1,1,spring,Clear Cloudy,Weekend,Low Usage
354,2011-01-16,1,0,1,5,0,0,0,2,10.66,0.2576,56.00000000000001,11.0014,1,1,2,spring,Mist Cloudy,Weekend,Low Usage
355,2011-01-16,1,0,1,6,0,0,0,2,10.66,0.2576,56.00000000000001,11.0014,0,1,1,spring,Mist Cloudy,Weekend,Low Usage
356,2011-01-16,1,0,1,7,0,0,0,2,9.84,0.2121,56.00000000000001,19.999499999999998,0,3,3,spring,Mist Cloudy,Weekend,Low Usage
357,2011-01-16,1,0,1,8,0,0,0,1,9.02,0.2121,55.00000000000001,19.0012,0,18,18,spring,Clear Cloudy,Weekend,Low Usage
358,2011-01-16,1,0,1,9,0,0,0,1,9.02,0.2121,51.0,16.997899999999998,3,29,32,spring,Clear Cloudy,Weekend,Low Usage
359,2011-01-16,1,0,1,10,0,0,0,1,9.02,0.2121,51.0,19.0012,8,71,79,spring,Clear Cloudy,Weekend,Medium Usage
360,2011-01-16,1,0,1,11,0,0,0,1,9.84,0.2273,44.0,16.997899999999998,23,70,93,spring,Clear Cloudy,Weekend,Medium Usage
361,2011-01-16,1,0,1,12,0,0,0,1,9.84,0.2121,41.0,19.0012,29,75,104,spring,Clear Cloudy,Weekend,Medium Usage
362,2011-01-16,1,0,1,13,0,0,0,1,10.66,0.2273,35.0,19.999499999999998,23,95,118,spring,Clear Cloudy,Weekend,Medium Usage
363,2011-01-16,1,0,1,14,0,0,0,1,11.48,0.2727,36.0,16.997899999999998,22,69,91,spring,Clear Cloudy,Weekend,Medium Usage
364,2011-01-16,1,0,1,15,0,0,0,1,10.66,0.2424,38.0,16.997899999999998,35,78,113,spring,Clear Cloudy,Weekend,Medium Usage
365,2011-01-16,1,0,1,16,0,0,0,1,9.84,0.2273,38.0,15.001299999999999,22,77,99,spring,Clear Cloudy,Weekend,Medium Usage
366,2011-01-16,1,0,1,17,0,0,0,1,9.02,0.2121,37.0,16.997899999999998,23,82,105,spring,Clear Cloudy,Weekend,Medium Usage
